sample_id	subject_id	clone_id	seq_count	seq_freq
P05_FNA_60_Y1	P05	573	2	0.00441501103752759
P05_FNA_60_Y1	P05	590	2	0.00441501103752759
P05_FNA_60_Y1	P05	599	2	0.00441501103752759
P05_FNA_60_Y1	P05	603	2	0.00441501103752759
P05_FNA_60_Y1	P05	607	2	0.00441501103752759
P05_FNA_60_Y1	P05	636	2	0.00441501103752759
P05_FNA_60_Y1	P05	646	2	0.00441501103752759
P05_FNA_60_Y1	P05	647	2	0.00441501103752759
P05_FNA_60_Y1	P05	653	2	0.00441501103752759
P05_FNA_60_Y1	P05	655	2	0.00441501103752759
P05_FNA_60_Y1	P05	656	2	0.00441501103752759
P05_FNA_60_Y1	P05	657	2	0.00441501103752759
P05_FNA_60_Y1	P05	669	2	0.00441501103752759
P05_FNA_60_Y1	P05	672	2	0.00441501103752759
P05_FNA_60_Y1	P05	674	2	0.00441501103752759
P05_FNA_60_Y1	P05	680	2	0.00441501103752759
P05_FNA_60_Y1	P05	695	2	0.00441501103752759
P05_FNA_60_Y1	P05	706	2	0.00441501103752759
P05_FNA_60_Y1	P05	93	2	0.00441501103752759
P05_FNA_0_Y1	P05	107	1	0.00460829493087558
P05_FNA_0_Y1	P05	111	1	0.00460829493087558
P05_FNA_0_Y1	P05	133	1	0.00460829493087558
P05_FNA_0_Y1	P05	136	1	0.00460829493087558
P05_FNA_0_Y1	P05	139	1	0.00460829493087558
P05_FNA_0_Y1	P05	144	1	0.00460829493087558
P05_FNA_0_Y1	P05	148	1	0.00460829493087558
P05_FNA_0_Y1	P05	15	1	0.00460829493087558
P05_FNA_0_Y1	P05	155	1	0.00460829493087558
P05_FNA_0_Y1	P05	167	1	0.00460829493087558
P05_FNA_0_Y1	P05	17	1	0.00460829493087558
P05_FNA_0_Y1	P05	176	1	0.00460829493087558
P05_FNA_0_Y1	P05	177	1	0.00460829493087558
P05_FNA_0_Y1	P05	18	1	0.00460829493087558
P05_FNA_0_Y1	P05	186	1	0.00460829493087558
P05_FNA_0_Y1	P05	19	1	0.00460829493087558
P05_FNA_0_Y1	P05	191	1	0.00460829493087558
P05_FNA_0_Y1	P05	193	1	0.00460829493087558
P05_FNA_0_Y1	P05	197	1	0.00460829493087558
P05_FNA_0_Y1	P05	207	1	0.00460829493087558
P05_FNA_0_Y1	P05	209	1	0.00460829493087558
P05_FNA_0_Y1	P05	215	1	0.00460829493087558
P05_FNA_0_Y1	P05	223	1	0.00460829493087558
P05_FNA_0_Y1	P05	241	1	0.00460829493087558
P05_FNA_0_Y1	P05	253	1	0.00460829493087558
P05_FNA_0_Y1	P05	26	1	0.00460829493087558
P05_FNA_0_Y1	P05	273	1	0.00460829493087558
P05_FNA_0_Y1	P05	278	1	0.00460829493087558
P05_FNA_0_Y1	P05	283	1	0.00460829493087558
P05_FNA_0_Y1	P05	290	1	0.00460829493087558
P05_FNA_0_Y1	P05	295	1	0.00460829493087558
P05_FNA_0_Y1	P05	298	1	0.00460829493087558
P05_FNA_0_Y1	P05	299	1	0.00460829493087558
P05_FNA_0_Y1	P05	304	1	0.00460829493087558
P05_FNA_0_Y1	P05	313	1	0.00460829493087558
P05_FNA_0_Y1	P05	322	1	0.00460829493087558
P05_FNA_0_Y1	P05	327	1	0.00460829493087558
P05_FNA_0_Y1	P05	328	1	0.00460829493087558
P05_FNA_0_Y1	P05	336	1	0.00460829493087558
P05_FNA_0_Y1	P05	337	1	0.00460829493087558
P05_FNA_0_Y1	P05	338	1	0.00460829493087558
P05_FNA_0_Y1	P05	34	1	0.00460829493087558
P05_FNA_0_Y1	P05	342	1	0.00460829493087558
P05_FNA_0_Y1	P05	345	1	0.00460829493087558
P05_FNA_0_Y1	P05	37	1	0.00460829493087558
P05_FNA_0_Y1	P05	375	1	0.00460829493087558
P05_FNA_0_Y1	P05	379	1	0.00460829493087558
P05_FNA_0_Y1	P05	383	1	0.00460829493087558
P05_FNA_0_Y1	P05	385	1	0.00460829493087558
P05_FNA_0_Y1	P05	388	1	0.00460829493087558
P05_FNA_0_Y1	P05	393	1	0.00460829493087558
P05_FNA_0_Y1	P05	395	1	0.00460829493087558
P05_FNA_0_Y1	P05	407	1	0.00460829493087558
P05_FNA_0_Y1	P05	417	1	0.00460829493087558
P05_FNA_0_Y1	P05	421	1	0.00460829493087558
P05_FNA_0_Y1	P05	427	1	0.00460829493087558
P05_FNA_0_Y1	P05	431	1	0.00460829493087558
P05_FNA_0_Y1	P05	433	1	0.00460829493087558
P05_FNA_0_Y1	P05	434	1	0.00460829493087558
P05_FNA_0_Y1	P05	438	1	0.00460829493087558
P05_FNA_0_Y1	P05	44	1	0.00460829493087558
P05_FNA_0_Y1	P05	452	1	0.00460829493087558
P05_FNA_0_Y1	P05	460	1	0.00460829493087558
P05_FNA_0_Y1	P05	462	1	0.00460829493087558
P05_FNA_0_Y1	P05	463	1	0.00460829493087558
P05_FNA_0_Y1	P05	465	1	0.00460829493087558
P05_FNA_0_Y1	P05	469	1	0.00460829493087558
P05_FNA_0_Y1	P05	47	1	0.00460829493087558
P05_FNA_0_Y1	P05	471	1	0.00460829493087558
P05_FNA_0_Y1	P05	474	1	0.00460829493087558
P05_FNA_0_Y1	P05	48	1	0.00460829493087558
P05_FNA_0_Y1	P05	483	1	0.00460829493087558
P05_FNA_0_Y1	P05	484	1	0.00460829493087558
P05_FNA_0_Y1	P05	485	1	0.00460829493087558
P05_FNA_0_Y1	P05	49	1	0.00460829493087558
P05_FNA_0_Y1	P05	495	1	0.00460829493087558
P05_FNA_0_Y1	P05	499	1	0.00460829493087558
P05_FNA_0_Y1	P05	5	1	0.00460829493087558
P05_FNA_0_Y1	P05	502	1	0.00460829493087558
P05_FNA_0_Y1	P05	503	1	0.00460829493087558
P05_FNA_0_Y1	P05	504	1	0.00460829493087558
P05_FNA_0_Y1	P05	506	1	0.00460829493087558
P05_FNA_0_Y1	P05	512	1	0.00460829493087558
P05_FNA_0_Y1	P05	521	1	0.00460829493087558
P05_FNA_0_Y1	P05	531	1	0.00460829493087558
P05_FNA_0_Y1	P05	534	1	0.00460829493087558
P05_FNA_0_Y1	P05	54	1	0.00460829493087558
P05_FNA_0_Y1	P05	546	1	0.00460829493087558
P05_FNA_0_Y1	P05	555	1	0.00460829493087558
P05_FNA_0_Y1	P05	56	1	0.00460829493087558
P05_FNA_0_Y1	P05	564	1	0.00460829493087558
P05_FNA_0_Y1	P05	574	1	0.00460829493087558
P05_FNA_0_Y1	P05	575	1	0.00460829493087558
P05_FNA_0_Y1	P05	582	1	0.00460829493087558
P05_FNA_0_Y1	P05	597	1	0.00460829493087558
P05_FNA_0_Y1	P05	599	1	0.00460829493087558
P05_FNA_0_Y1	P05	606	1	0.00460829493087558
P05_FNA_0_Y1	P05	609	1	0.00460829493087558
P05_FNA_0_Y1	P05	611	1	0.00460829493087558
P05_FNA_0_Y1	P05	625	1	0.00460829493087558
P05_FNA_0_Y1	P05	629	1	0.00460829493087558
P05_FNA_0_Y1	P05	635	1	0.00460829493087558
P05_FNA_0_Y1	P05	647	1	0.00460829493087558
P05_FNA_0_Y1	P05	651	1	0.00460829493087558
P05_FNA_0_Y1	P05	652	1	0.00460829493087558
P05_FNA_0_Y1	P05	654	1	0.00460829493087558
P05_FNA_0_Y1	P05	66	1	0.00460829493087558
P05_FNA_0_Y1	P05	662	1	0.00460829493087558
P05_FNA_0_Y1	P05	665	1	0.00460829493087558
P05_FNA_0_Y1	P05	667	1	0.00460829493087558
P05_FNA_0_Y1	P05	669	1	0.00460829493087558
P05_FNA_0_Y1	P05	676	1	0.00460829493087558
P05_FNA_0_Y1	P05	680	1	0.00460829493087558
P05_FNA_0_Y1	P05	69	1	0.00460829493087558
P05_FNA_0_Y1	P05	696	1	0.00460829493087558
P05_FNA_0_Y1	P05	697	1	0.00460829493087558
P05_FNA_0_Y1	P05	7	1	0.00460829493087558
P05_FNA_0_Y1	P05	71	1	0.00460829493087558
P05_FNA_0_Y1	P05	713	1	0.00460829493087558
P05_FNA_0_Y1	P05	76	1	0.00460829493087558
P05_FNA_0_Y1	P05	80	1	0.00460829493087558
P05_FNA_0_Y1	P05	81	1	0.00460829493087558
P05_FNA_0_Y1	P05	82	1	0.00460829493087558
P05_FNA_0_Y1	P05	83	1	0.00460829493087558
P05_FNA_0_Y1	P05	86	1	0.00460829493087558
P05_FNA_0_Y1	P05	89	1	0.00460829493087558
P05_FNA_0_Y1	P05	94	1	0.00460829493087558
P05_FNA_0_Y1	P05	98	1	0.00460829493087558
P05_FNA_12_Y1	P05	10	1	0.00480769230769231
P05_FNA_12_Y1	P05	107	1	0.00480769230769231
P05_FNA_12_Y1	P05	109	1	0.00480769230769231
P05_FNA_12_Y1	P05	111	1	0.00480769230769231
P05_FNA_12_Y1	P05	112	1	0.00480769230769231
P05_FNA_12_Y1	P05	115	1	0.00480769230769231
P05_FNA_12_Y1	P05	121	1	0.00480769230769231
P05_FNA_12_Y1	P05	125	1	0.00480769230769231
P05_FNA_12_Y1	P05	127	1	0.00480769230769231
P05_FNA_12_Y1	P05	136	1	0.00480769230769231
P05_FNA_12_Y1	P05	140	1	0.00480769230769231
P05_FNA_12_Y1	P05	146	1	0.00480769230769231
P05_FNA_12_Y1	P05	151	1	0.00480769230769231
P05_FNA_12_Y1	P05	152	1	0.00480769230769231
P05_FNA_12_Y1	P05	153	1	0.00480769230769231
P05_FNA_12_Y1	P05	156	1	0.00480769230769231
P05_FNA_12_Y1	P05	164	1	0.00480769230769231
P05_FNA_12_Y1	P05	166	1	0.00480769230769231
P05_FNA_12_Y1	P05	173	1	0.00480769230769231
P05_FNA_12_Y1	P05	179	1	0.00480769230769231
P05_FNA_12_Y1	P05	185	1	0.00480769230769231
P05_FNA_12_Y1	P05	195	1	0.00480769230769231
P05_FNA_12_Y1	P05	204	1	0.00480769230769231
P05_FNA_12_Y1	P05	21	1	0.00480769230769231
P05_FNA_12_Y1	P05	211	1	0.00480769230769231
P05_FNA_12_Y1	P05	215	1	0.00480769230769231
P05_FNA_12_Y1	P05	216	1	0.00480769230769231
P05_FNA_12_Y1	P05	227	1	0.00480769230769231
P05_FNA_12_Y1	P05	228	1	0.00480769230769231
P05_FNA_12_Y1	P05	230	1	0.00480769230769231
P05_FNA_12_Y1	P05	242	1	0.00480769230769231
P05_FNA_12_Y1	P05	256	1	0.00480769230769231
P05_FNA_12_Y1	P05	264	1	0.00480769230769231
P05_FNA_12_Y1	P05	274	1	0.00480769230769231
P05_FNA_12_Y1	P05	276	1	0.00480769230769231
P05_FNA_12_Y1	P05	280	1	0.00480769230769231
P05_FNA_12_Y1	P05	282	1	0.00480769230769231
P05_FNA_12_Y1	P05	285	1	0.00480769230769231
P05_FNA_12_Y1	P05	288	1	0.00480769230769231
P05_FNA_12_Y1	P05	292	1	0.00480769230769231
P05_FNA_12_Y1	P05	293	1	0.00480769230769231
P05_FNA_12_Y1	P05	310	1	0.00480769230769231
P05_FNA_12_Y1	P05	318	1	0.00480769230769231
P05_FNA_12_Y1	P05	320	1	0.00480769230769231
P05_FNA_12_Y1	P05	329	1	0.00480769230769231
P05_FNA_12_Y1	P05	335	1	0.00480769230769231
P05_FNA_12_Y1	P05	340	1	0.00480769230769231
P05_FNA_12_Y1	P05	36	1	0.00480769230769231
P05_FNA_12_Y1	P05	363	1	0.00480769230769231
P05_FNA_12_Y1	P05	370	1	0.00480769230769231
P05_FNA_12_Y1	P05	372	1	0.00480769230769231
P05_FNA_12_Y1	P05	376	1	0.00480769230769231
P05_FNA_12_Y1	P05	378	1	0.00480769230769231
P05_FNA_12_Y1	P05	39	1	0.00480769230769231
P05_FNA_12_Y1	P05	391	1	0.00480769230769231
P05_FNA_12_Y1	P05	399	1	0.00480769230769231
P05_FNA_12_Y1	P05	402	1	0.00480769230769231
P05_FNA_12_Y1	P05	408	1	0.00480769230769231
P05_FNA_12_Y1	P05	41	1	0.00480769230769231
P05_FNA_12_Y1	P05	420	1	0.00480769230769231
P05_FNA_12_Y1	P05	421	1	0.00480769230769231
P05_FNA_12_Y1	P05	423	1	0.00480769230769231
P05_FNA_12_Y1	P05	424	1	0.00480769230769231
P05_FNA_12_Y1	P05	427	1	0.00480769230769231
P05_FNA_12_Y1	P05	437	1	0.00480769230769231
P05_FNA_12_Y1	P05	448	1	0.00480769230769231
P05_FNA_12_Y1	P05	45	1	0.00480769230769231
P05_FNA_12_Y1	P05	452	1	0.00480769230769231
P05_FNA_12_Y1	P05	456	1	0.00480769230769231
P05_FNA_12_Y1	P05	46	1	0.00480769230769231
P05_FNA_12_Y1	P05	469	1	0.00480769230769231
P05_FNA_12_Y1	P05	47	1	0.00480769230769231
P05_FNA_12_Y1	P05	471	1	0.00480769230769231
P05_FNA_12_Y1	P05	475	1	0.00480769230769231
P05_FNA_12_Y1	P05	477	1	0.00480769230769231
P05_FNA_12_Y1	P05	482	1	0.00480769230769231
P05_FNA_12_Y1	P05	483	1	0.00480769230769231
P05_FNA_12_Y1	P05	488	1	0.00480769230769231
P05_FNA_12_Y1	P05	493	1	0.00480769230769231
P05_FNA_12_Y1	P05	496	1	0.00480769230769231
P05_FNA_12_Y1	P05	498	1	0.00480769230769231
P05_FNA_12_Y1	P05	499	1	0.00480769230769231
P05_FNA_12_Y1	P05	502	1	0.00480769230769231
P05_FNA_12_Y1	P05	51	1	0.00480769230769231
P05_FNA_12_Y1	P05	512	1	0.00480769230769231
P05_FNA_12_Y1	P05	514	1	0.00480769230769231
P05_FNA_12_Y1	P05	515	1	0.00480769230769231
P05_FNA_12_Y1	P05	518	1	0.00480769230769231
P05_FNA_12_Y1	P05	521	1	0.00480769230769231
P05_FNA_12_Y1	P05	522	1	0.00480769230769231
P05_FNA_12_Y1	P05	524	1	0.00480769230769231
P05_FNA_12_Y1	P05	53	1	0.00480769230769231
P05_FNA_12_Y1	P05	530	1	0.00480769230769231
P05_FNA_12_Y1	P05	531	1	0.00480769230769231
P05_FNA_12_Y1	P05	535	1	0.00480769230769231
P05_FNA_12_Y1	P05	536	1	0.00480769230769231
P05_FNA_12_Y1	P05	538	1	0.00480769230769231
P05_FNA_12_Y1	P05	54	1	0.00480769230769231
P05_FNA_12_Y1	P05	543	1	0.00480769230769231
P05_FNA_12_Y1	P05	560	1	0.00480769230769231
P05_FNA_12_Y1	P05	561	1	0.00480769230769231
P05_FNA_12_Y1	P05	568	1	0.00480769230769231
P05_FNA_12_Y1	P05	569	1	0.00480769230769231
P05_FNA_12_Y1	P05	573	1	0.00480769230769231
P05_FNA_12_Y1	P05	577	1	0.00480769230769231
P05_FNA_12_Y1	P05	580	1	0.00480769230769231
P05_FNA_12_Y1	P05	581	1	0.00480769230769231
P05_FNA_12_Y1	P05	582	1	0.00480769230769231
P05_FNA_12_Y1	P05	583	1	0.00480769230769231
P05_FNA_12_Y1	P05	589	1	0.00480769230769231
P05_FNA_12_Y1	P05	594	1	0.00480769230769231
P05_FNA_12_Y1	P05	596	1	0.00480769230769231
P05_FNA_12_Y1	P05	600	1	0.00480769230769231
P05_FNA_12_Y1	P05	608	1	0.00480769230769231
P05_FNA_12_Y1	P05	61	1	0.00480769230769231
P05_FNA_12_Y1	P05	616	1	0.00480769230769231
P05_FNA_12_Y1	P05	636	1	0.00480769230769231
P05_FNA_12_Y1	P05	649	1	0.00480769230769231
P05_FNA_12_Y1	P05	652	1	0.00480769230769231
P05_FNA_12_Y1	P05	658	1	0.00480769230769231
P05_FNA_12_Y1	P05	666	1	0.00480769230769231
P05_FNA_12_Y1	P05	694	1	0.00480769230769231
P05_FNA_12_Y1	P05	696	1	0.00480769230769231
P05_FNA_12_Y1	P05	701	1	0.00480769230769231
P05_FNA_12_Y1	P05	708	1	0.00480769230769231
P05_FNA_12_Y1	P05	715	1	0.00480769230769231
P05_FNA_12_Y1	P05	8	1	0.00480769230769231
P05_FNA_12_Y1	P05	99	1	0.00480769230769231
P05_FNA_2_0_Y1	P05	106	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	113	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	114	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	119	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	12	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	121	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	122	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	123	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	124	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	126	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	128	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	130	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	132	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	143	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	144	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	15	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	150	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	156	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	16	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	160	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	169	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	171	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	178	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	182	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	19	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	191	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	194	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	200	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	204	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	210	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	213	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	214	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	221	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	238	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	253	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	256	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	257	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	258	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	265	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	27	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	270	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	278	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	279	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	283	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	285	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	289	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	292	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	306	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	309	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	31	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	317	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	323	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	328	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	329	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	33	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	330	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	334	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	340	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	342	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	347	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	351	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	359	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	364	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	38	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	381	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	390	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	397	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	40	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	400	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	401	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	406	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	416	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	417	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	418	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	419	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	433	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	434	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	435	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	437	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	439	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	45	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	450	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	451	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	457	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	458	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	459	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	46	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	460	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	468	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	469	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	479	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	481	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	484	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	489	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	49	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	492	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	493	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	508	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	514	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	519	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	521	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	529	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	53	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	540	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	554	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	558	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	56	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	562	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	569	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	572	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	576	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	588	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	591	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	595	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	597	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	599	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	60	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	617	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	618	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	620	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	626	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	628	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	629	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	647	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	652	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	653	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	654	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	655	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	66	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	665	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	667	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	668	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	67	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	671	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	675	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	68	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	681	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	684	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	690	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	691	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	692	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	696	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	697	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	701	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	705	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	709	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	78	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	79	1	0.00341296928327645
P05_FNA_2_0_Y1	P05	82	1	0.00341296928327645
P05_FNA_2_12_Y1	P05	106	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	107	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	110	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	114	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	115	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	119	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	121	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	125	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	13	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	134	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	136	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	151	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	157	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	159	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	160	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	162	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	163	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	164	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	176	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	182	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	183	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	188	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	197	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	200	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	201	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	235	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	237	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	246	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	249	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	255	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	259	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	266	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	27	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	273	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	282	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	29	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	305	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	311	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	327	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	328	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	372	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	376	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	380	1	0.00555555555555556
P05_FNA_2_12_Y1	P05	381	1	0.00555555555555556
